timestamp,vx,vt,old_angle,old_distance,new_angle,new_distance
1650057629.9201906,-0.001138453429109253,-0.0006829866841300359,2.8738157832678453,8.160217966073727,2.8570609316117155,8.30051705512199
1650057630.0209396,-0.0006830720574655517,-0.0006829866841300354,2.873923994125322,8.160248894518327,2.8570853015756303,8.301066130321884
1650057630.1116292,-0.0004553813716437011,0.0,2.874026019149664,8.160020301380253,2.857100996853441,8.301297707441767
1650057630.2126594,-0.0009107627432874022,0.0,2.8739184948414396,8.159706782486488,2.8571925360033106,8.30083069580326
1650057630.3137143,-0.0018215254865748048,-0.0013659733682600708,2.874143677086668,8.159949781523304,2.857311286567764,8.300918034355522
1650057630.414701,0.11475610565421268,0.06283477493996326,2.8738394513023753,8.323737583197696,2.858497060171385,8.501905525884753
1650057630.5156753,0.045082755792726414,-0.09425216240994491,2.892647354466637,8.083224276020426,2.8825903877836825,8.269333025674332
1650057630.6167653,-0.007513792632121069,0.019806613839771028,2.898612416945789,8.053091590329261,2.8800451081047664,8.19357621164293
1650057630.717774,-0.09790699490339574,0.16118485745468838,2.898444597359945,8.042697125460837,2.8744668677284686,8.08842988958113
1650057630.8185859,-0.6527891962512455,0.6563502034489642,2.842008050205062,7.663709512158594,2.8585826651724937,7.92197147216483
1650057630.9197423,-0.9772484235473826,0.27319467365201383,2.7939829644663985,7.267528252436638,2.7732351762540937,7.270730524964117
1650057631.0208132,-1.2705140268859263,0.26363286007419384,2.789624547021952,6.974598617681354,2.755478937673657,6.869160852969391
1650057631.1117125,-1.3401873767474124,0.46443094520842426,2.791922829836164,6.781849130310782,2.735612827405949,6.485935690392072
1650057631.2126236,-1.4909186107614776,1.7935230325254734,2.7927611677622406,6.73059757215854,2.660191128556771,6.420780124892744
1650057631.3136244,-1.1835361849019792,2.2524900842608573,2.6521190374842907,6.743862404774612,2.61038877023283,6.7344895788986525
1650057631.414743,-0.6641737305423381,1.4622744907224057,2.5703022852122914,7.441672171142576,2.5303437993200273,7.4333524355661735
1650057631.5156305,-0.30396706557217057,0.04166218773193215,2.4974964855666317,7.846608428224192,2.4538163255597514,7.9206299970364515
1650057631.6165755,-0.14025746246625997,-1.1679072298623607,2.4879067235969536,7.814669478515487,2.4661703706379625,8.04120828200364
1650057631.7175515,0.03711358178896168,-2.658867161318228,2.5411427065170376,7.937016450376587,2.492047338410607,8.060782479272593
1650057631.818742,-0.01525527595006404,-3.4046886203882276,2.731072014888928,7.535131471337284,2.645918721058041,7.9042900067667
1650057631.9197834,0.008652246061230384,-3.7222774285086935,2.90091315300515,6.8514731030330465,2.830200791407859,7.118690247015218
1650057632.0206711,0.20241701969562514,-3.0099223169610663,2.9942399990647615,6.721917732638648,2.9273518866705412,6.850348332852904
1650057632.1119347,0.3169454346640161,-3.0065073835404164,-3.1040744262367514,5.891960869831294,3.096597298719574,6.312297184062955
1650057632.212996,0.6102110380025596,-2.792049564723585,-3.079258903770287,5.802018903483531,-3.089404874536829,5.946490608727719
1650057632.313817,0.9934144622407342,-2.30234811220235,-2.9739482679882774,5.681246492558078,-2.965643543300518,5.683974824952765
1650057632.4147363,0.9934144622407342,-2.30234811220235,-2.98321930874366,5.644022103250422,-2.974855391896647,5.646314196089002
1650057632.5156686,1.4847709622442875,-2.6479393743721475,-2.880334742923032,4.792416840957988,-2.8926071851734707,4.718391973781232
1650057632.616501,1.4997985475085296,-2.6260838004799862,-2.880334742923032,4.792416840957988,-2.928897617522351,4.121439750361345
1650057632.717491,1.440143587823205,-2.6124240667973857,-2.883034434406895,2.9957520395813875,-2.940852038916242,3.4639924221259615
1650057632.8182688,1.6138715811052768,-2.831662792403127,-2.9109473627994547,2.671776720458109,-3.041211645510669,2.430902144095368
1650057632.919212,1.5453366846729,-2.863763166557239,2.605196867317237,1.0316284292074975,2.69275170752165,1.3916270571654257
1650057633.0202315,1.5569489096498144,-2.8084412451427063,2.2628007162077424,0.9007958450339291,1.941936240392062,1.4701179174943455
1650057633.1111145,1.680357261365257,-2.057155892599667,1.7666525506372377,0.9259240524365258,1.7448754118318317,1.6669889279363328
1650057633.2120767,1.7800857817552278,0.14069525693078738,1.8020168162177497,1.2288052576666484,1.9318689469932122,1.7619744805705517
1650057633.3131227,1.9360539015431955,0.048492054573232295,1.9131776859691585,1.074821545227535,2.0038658140020953,1.6263097920681688
1650057633.4140933,1.9540414657231215,0.6624970836061342,1.7598179766261484,0.9587686777767462,1.923109561374858,1.4742507820785222
1650057633.5150566,1.8873280947773194,1.2450847251690547,1.6426348249002454,0.8494020538865088,2.0208014918200097,1.484021156773534
1650057633.616048,1.7179262245258626,0.9664261580440004,1.4027258213654838,0.7204840574395996,1.8788374617574566,1.2168384978779798
1650057633.7170045,1.6985725162310052,0.747187432438259,1.39968407204338,0.7258293679926443,2.5679473524502834,1.1079791716606535
1650057633.8180423,1.4497065966277225,1.4431508635667651,2.082845520396363,0.45637823972680247,2.5944844232463677,0.8731239785035697
1650057633.918912,1.4524388848575849,1.3215792337916186,3.070483014833702,0.9177226293660096,2.837449666767892,0.9603602745295625
1650057634.0200794,1.6011209026992534,0.8919806094738263,-3.103187857339295,1.066767350223343,3.0828188225633175,1.534632755935843
1650057634.1110718,1.5904194404656262,0.1577699240340386,-3.1365833684637425,1.4705314650223766,-3.085238312519841,2.5133544826793175
1650057634.2121167,1.5781241434312463,0.22880053918356166,3.088161044729723,1.825461449720244,3.1411628042891335,2.4803992781133264
1650057634.3130972,1.5685611346267287,0.18918731150402002,3.087622314638038,2.267310279665321,3.1329185053011153,2.7068858632044885
1650057634.4140482,1.4868201784166843,0.14342720366730713,3.07966585190532,2.3466337717210677,3.109410725281796,2.755711028761431
1650057634.5149074,1.5038969798533228,0.18918731150401968,3.0694354596095357,2.272200751589692,3.091182025158173,2.864670841399154
1650057634.6158767,1.429214434903756,0.15230603056099812,3.043457845277007,2.274239237536852,3.078499167640582,2.7986439300888835
1650057634.7170277,1.1623609511205473,0.1700636843483787,3.043457845277007,2.274239237536852,3.0418041625281185,2.5646975034757418
1650057634.8181477,1.1124966909255618,-0.009561813577820653,2.9834933019576466,1.9846121169461766,3.0135768048947003,2.4113442797187905
1650057634.9191372,0.7748314038517575,-0.32032075485698674,2.9509188280938656,1.6678744529087888,2.9894721528001624,2.0551238932494496
1650057635.0201879,0.1086084571370227,-1.0060393857235421,2.899072646566878,1.1113104837856242,2.9392994504869043,1.360683726327551
1650057635.1110337,0.1086084571370227,-1.0060393857235421,2.899072646566878,1.1113104837856242,2.8852654307562253,0.4369835454213104
1650057635.2119029,0.05191347636738194,-0.3606169692206588,0.04111923595719526,0.14122427917695726,-0.5266629340302805,0.024191303374289395
1650057635.3128989,-0.07195025671970476,-1.3099684601614079,-0.08444755676094931,0.3156746946882288,-0.1794691737971513,0.36473200026501884
1650057635.4140484,-0.4895349745169787,0.19533419166119012,-0.0637632456755074,1.2333349677631784,-0.1576063829649303,0.5231890229888732
1650057635.514989,-0.688764324611098,0.10039904256711503,-0.05380374247062236,1.3104046878089626,-0.06239242780271731,1.5075493173068166
1650057635.6159751,-0.763219178874843,0.10381397598776532,-0.04138792687273398,1.4601095295638638,-0.05375171821277411,1.557104164212876
1650057635.7168217,-1.4574480799456655,0.17006368434837904,-0.031524365808708765,1.9605933573848977,-0.03158182259559645,2.6942443085914407
1650057635.8179464,-1.6726157780473143,0.24314325955029215,-0.010125646976960287,2.5042738647925673,-0.015131774327694022,2.7646084182138324
1650057635.9190726,-1.8203870331456953,0.20284704518662114,-4.101628874557839e-05,2.6343007267699137,-0.005202264129891263,3.222912900104449
1650057636.0201364,-1.980681275964278,0.21650677886922126,0.009531908684545357,2.730535899388432,0.0017873183974098869,3.557279410803781
1650057636.1111007,-2.1015850301356807,0.42345174416062187,0.009158379601473582,3.228135494385156,0.003888103620990665,3.813143902425205
1650057636.2119806,-2.000718056316601,0.2711457135996241,0.020215266910487906,3.3108783330580756,0.016505474468941787,3.721982389785125
1650057636.3129945,-1.997530386715095,-0.0006829866841300229,0.03727201123727353,3.026161060388162,0.028207883544607293,3.8005666081902194
1650057636.4138918,-1.8183378169732984,0.40296214363672117,0.007197211804999941,2.8033180842959657,0.013748850601267203,3.2699745266596056
1650057636.5149207,-1.706769380920592,0.4862865191005853,-0.01976337713164578,2.490921113422944,0.01183154213398931,3.0021477198721302
1650057636.6158745,-1.7151939362960005,0.4173048640034517,-0.0408069105855429,1.9893344062859724,-0.0389611915865772,2.238353586477728
1650057636.7170668,-1.4916016828189433,1.254646538746875,-0.06343233301697342,1.8285061640239362,-0.08922529283612098,1.5273543178587412
1650057636.8181036,-1.694018702514568,0.5340955869896876,-0.2541303207805541,0.932608464451676,-0.16824352374172896,1.3893304477982136
1650057636.919024,-1.9162448118766944,-0.27319467365201383,-0.3470177957417045,0.8646194083200494,-0.1996823542656944,1.4368989712092677
1650057637.019968,-1.6764865197062857,-0.1864553647674999,-0.605120582847547,0.6433442869991309,-0.32304070744287183,1.1139168908161843
1650057637.110924,-1.5790349061745337,-0.3244186749617662,-0.605120582847547,0.6433442869991309,-0.6839778544577624,0.6538329847765146
1650057637.2120595,-1.1364042129368561,-2.3228377127262507,-2.3013469641090993,0.5903817048477409,-2.619617896591648,0.6659327035271674
1650057637.313016,-1.2406865470432638,-2.8856187404494005,-2.5932468678971756,0.8414301535625553,-2.5035195939267942,0.6745434299858178
1650057637.4140556,-0.5762851258151038,-2.8664951132937593,-2.7920288400564797,1.5096171595955066,-2.830123192359403,1.535185708493169
1650057637.5150893,-0.20469392655384377,-3.6191464392050587,-2.70820223892501,1.4517900844912432,-2.8099183274256228,1.6238079899365507
1650057637.6160269,0.03483667493074305,-3.990691195371798,-2.7440498709019727,1.306492205022396,-2.7446309325988416,1.3056125794489761
1650057637.7170522,-0.05373500185395674,-4.403898139270469,-2.7679775057391725,1.281405088485936,-2.7636695394852264,1.2301507445716557
1650057637.8180304,0.15551273841632396,-3.248967656406579,-2.8210976053267225,1.398475971690624,-2.7802217573822126,1.0482667998051967
1650057637.918878,-0.12044837279975895,-2.8118561785633562,-2.852431720582156,1.22179297339725,-2.677031359725822,0.8964742202919123
1650057638.019947,-0.2616165980093063,-3.4798171556425306,-2.852431720582156,1.22179297339725,-2.3342146016719987,0.1991294864497144
1650057638.110955,-0.3196777228938783,-3.8219934843916787,0.24650394243001056,0.2897290359548813,-0.0313213689967122,0.46687094437215754
1650057638.2119439,-0.4412645491227464,-0.43164758437018247,0.2758819520268698,0.5402871785154382,-0.01936538415346643,0.704523557374165
1650057638.3131187,-0.5676328797538736,0.8284628478497331,0.2939734729375507,0.599428395710826,-0.005202571705495304,0.9018560389499646
1650057638.4142067,-0.924879565808357,0.3852044898493399,0.30698375447141074,0.761052504703465,0.06739676880156514,1.7500494673497782
1650057638.515202,-0.9116735060306896,0.4698948386814641,0.21628374386939322,1.0919180732731513,0.06037870832343065,1.8022055288332626
1650057638.6161053,-0.7486469749822446,0.1024480026195051,0.24563904063697317,0.9537631702434114,0.0245036652981543,1.2408028103007382
1650057638.7170098,-1.0594447611290707,0.458284065051254,0.26097362292888043,0.9209480048896259,-0.0016928628201912247,1.591562458968785
1650057638.8179893,-1.1798931339288297,-0.820949994324303,0.11168656123436359,1.596750862732896,-0.01595333051828113,1.9154617577875221
1650057638.918937,-0.949242469191295,-2.5086100908096203,0.1419190918048337,1.4266253126311215,-0.03139578533308519,1.4608088875571303
1650057639.0205605,-0.8356248169661915,-2.1705316821652527,0.18249940469548212,1.2440982183598865,-0.04745286363271863,1.2329355800993502
1650057639.1114385,-1.066503172389548,-2.0189086382883845,0.14887784013329886,1.5754469270997011,-0.03288930334914248,1.6783753209520307
1650057639.2123713,-0.9849899068653257,-2.3071290189912603,0.16281672059271143,1.3792072671052198,-0.021537682080643307,1.5293546567949046
1650057639.3133526,-0.5740082189568853,-0.5265827334642572,0.1950760204551553,1.1577059900946363,-0.0033407378162487967,0.9159078503735972
